"precinct","office","party_detailed","party_simplified","mode","votes","county_name","county_fips","jurisdiction_name","jurisdiction_fips","candidate","district","magnitude","dataverse","year","stage","state","special","writein","state_po","state_fips","state_cen","state_ic","date","readme_check"
"NELSON","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",275,"CHESHIRE","33005","NELSON","3300550580","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NELSON","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",12,"CHESHIRE","33005","NELSON","3300550580","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NELSON","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",164,"CHESHIRE","33005","NELSON","3300550580","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEW BOSTON","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1826,"HILLSBOROUGH","33011","NEW BOSTON","3301150740","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEW BOSTON","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",60,"HILLSBOROUGH","33011","NEW BOSTON","3301150740","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEW BOSTON","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",2036,"HILLSBOROUGH","33011","NEW BOSTON","3301150740","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEW CASTLE","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",619,"ROCKINGHAM","33015","NEW CASTLE","3301550980","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEW CASTLE","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",2,"ROCKINGHAM","33015","NEW CASTLE","3301550980","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEW CASTLE","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",281,"ROCKINGHAM","33015","NEW CASTLE","3301550980","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEW DURHAM","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",727,"STRAFFORD","33017","NEW DURHAM","3301751220","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEW DURHAM","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",28,"STRAFFORD","33017","NEW DURHAM","3301751220","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEW DURHAM","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",1109,"STRAFFORD","33017","NEW DURHAM","3301751220","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEW HAMPTON","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",697,"BELKNAP","33001","NEW HAMPTON","3300151540","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEW HAMPTON","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",27,"BELKNAP","33001","NEW HAMPTON","3300151540","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEW HAMPTON","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",810,"BELKNAP","33001","NEW HAMPTON","3300151540","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEW IPSWICH","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",962,"HILLSBOROUGH","33011","NEW IPSWICH","3301151940","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEW IPSWICH","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",62,"HILLSBOROUGH","33011","NEW IPSWICH","3301151940","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEW IPSWICH","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",2099,"HILLSBOROUGH","33011","NEW IPSWICH","3301151940","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEW LONDON","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",2081,"MERRIMACK","33013","NEW LONDON","3301352100","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEW LONDON","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",42,"MERRIMACK","33013","NEW LONDON","3301352100","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEW LONDON","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",1059,"MERRIMACK","33013","NEW LONDON","3301352100","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEWBURY","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",905,"MERRIMACK","33013","NEWBURY","3301350900","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEWBURY","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",28,"MERRIMACK","33013","NEWBURY","3301350900","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEWBURY","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",726,"MERRIMACK","33013","NEWBURY","3301350900","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEWFIELDS","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",719,"ROCKINGHAM","33015","NEWFIELDS","3301551380","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEWFIELDS","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",24,"ROCKINGHAM","33015","NEWFIELDS","3301551380","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEWFIELDS","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",512,"ROCKINGHAM","33015","NEWFIELDS","3301551380","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEWINGTON","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",304,"ROCKINGHAM","33015","NEWINGTON","3301551620","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEWINGTON","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",10,"ROCKINGHAM","33015","NEWINGTON","3301551620","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEWINGTON","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",325,"ROCKINGHAM","33015","NEWINGTON","3301551620","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEWMARKET","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",3953,"ROCKINGHAM","33015","NEWMARKET","3301552340","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEWMARKET","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",126,"ROCKINGHAM","33015","NEWMARKET","3301552340","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEWMARKET","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",1925,"ROCKINGHAM","33015","NEWMARKET","3301552340","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEWPORT","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1301,"SULLIVAN","33019","NEWPORT","3301952580","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEWPORT","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",64,"SULLIVAN","33019","NEWPORT","3301952580","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEWPORT","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",1773,"SULLIVAN","33019","NEWPORT","3301952580","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEWTON","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1277,"ROCKINGHAM","33015","NEWTON","3301552900","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEWTON","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",37,"ROCKINGHAM","33015","NEWTON","3301552900","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NEWTON","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",1680,"ROCKINGHAM","33015","NEWTON","3301552900","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NORTH HAMPTON","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1987,"ROCKINGHAM","33015","NORTH HAMPTON","3301554580","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NORTH HAMPTON","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",32,"ROCKINGHAM","33015","NORTH HAMPTON","3301554580","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NORTH HAMPTON","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",1455,"ROCKINGHAM","33015","NORTH HAMPTON","3301554580","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NORTHFIELD","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1122,"MERRIMACK","33013","NORTHFIELD","3301354260","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NORTHFIELD","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",62,"MERRIMACK","33013","NORTHFIELD","3301354260","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NORTHFIELD","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",1435,"MERRIMACK","33013","NORTHFIELD","3301354260","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NORTHUMBERLAND","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",424,"COOS","33007","NORTHUMBERLAND","3300756100","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NORTHUMBERLAND","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",18,"COOS","33007","NORTHUMBERLAND","3300756100","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NORTHUMBERLAND","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",614,"COOS","33007","NORTHUMBERLAND","3300756100","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NORTHWOOD","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1329,"ROCKINGHAM","33015","NORTHWOOD","3301556820","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NORTHWOOD","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",56,"ROCKINGHAM","33015","NORTHWOOD","3301556820","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NORTHWOOD","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",1483,"ROCKINGHAM","33015","NORTHWOOD","3301556820","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NOTTINGHAM","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1769,"ROCKINGHAM","33015","NOTTINGHAM","3301557460","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NOTTINGHAM","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",86,"ROCKINGHAM","33015","NOTTINGHAM","3301557460","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"NOTTINGHAM","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",1641,"ROCKINGHAM","33015","NOTTINGHAM","3301557460","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"ODELL","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",0,"COOS","33007","ODELL","3300757860","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"ODELL","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",0,"COOS","33007","ODELL","3300757860","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"ODELL","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS","33007","ODELL","3300757860","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"ORANGE","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",80,"GRAFTON","33009","ORANGE","3300958340","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"ORANGE","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",6,"GRAFTON","33009","ORANGE","3300958340","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"ORANGE","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",110,"GRAFTON","33009","ORANGE","3300958340","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"ORFORD","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",539,"GRAFTON","33009","ORFORD","3300958500","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"ORFORD","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",15,"GRAFTON","33009","ORFORD","3300958500","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"ORFORD","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",269,"GRAFTON","33009","ORFORD","3300958500","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"OSSIPEE","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",965,"CARROLL","33003","OSSIPEE","3300358740","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"OSSIPEE","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",34,"CARROLL","33003","OSSIPEE","3300358740","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"OSSIPEE","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",1487,"CARROLL","33003","OSSIPEE","3300358740","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PELHAM","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",3480,"HILLSBOROUGH","33011","PELHAM","3301159940","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PELHAM","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",121,"HILLSBOROUGH","33011","PELHAM","3301159940","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PELHAM","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",5253,"HILLSBOROUGH","33011","PELHAM","3301159940","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PEMBROKE","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",2189,"MERRIMACK","33013","PEMBROKE","3301360020","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PEMBROKE","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",79,"MERRIMACK","33013","PEMBROKE","3301360020","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PEMBROKE","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",2057,"MERRIMACK","33013","PEMBROKE","3301360020","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PETERBOROUGH","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",3090,"HILLSBOROUGH","33011","PETERBOROUGH","3301160580","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PETERBOROUGH","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",64,"HILLSBOROUGH","33011","PETERBOROUGH","3301160580","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PETERBOROUGH","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",1246,"HILLSBOROUGH","33011","PETERBOROUGH","3301160580","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PIERMONT","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",241,"GRAFTON","33009","PIERMONT","3300961060","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PIERMONT","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",5,"GRAFTON","33009","PIERMONT","3300961060","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PIERMONT","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",194,"GRAFTON","33009","PIERMONT","3300961060","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PINKHAM'S GRANT","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1,"COOS","33007","PINKHAM'S GRANT","3300761620","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PINKHAM'S GRANT","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",0,"COOS","33007","PINKHAM'S GRANT","3300761620","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PINKHAM'S GRANT","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",0,"COOS","33007","PINKHAM'S GRANT","3300761620","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PITTSBURG","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",158,"COOS","33007","PITTSBURG","3300761780","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PITTSBURG","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",7,"COOS","33007","PITTSBURG","3300761780","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PITTSBURG","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",380,"COOS","33007","PITTSBURG","3300761780","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PITTSFIELD","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",807,"MERRIMACK","33013","PITTSFIELD","3301361940","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PITTSFIELD","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",58,"MERRIMACK","33013","PITTSFIELD","3301361940","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PITTSFIELD","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",1230,"MERRIMACK","33013","PITTSFIELD","3301361940","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PLAINFIELD","US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1135,"SULLIVAN","33019","PLAINFIELD","3301962340","JOSEPH R BIDEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PLAINFIELD","US PRESIDENT","LIBERTARIAN","LIBERTARIAN","TOTAL",28,"SULLIVAN","33019","PLAINFIELD","3301962340","JO JORGENSEN","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
"PLAINFIELD","US PRESIDENT","REPUBLICAN","REPUBLICAN","TOTAL",522,"SULLIVAN","33019","PLAINFIELD","3301962340","DONALD J TRUMP","STATEWIDE",1,"PRESIDENT",2020,"GEN","NEW HAMPSHIRE","FALSE","FALSE","NH","33","12","04","2020-11-03","FALSE"
